transaction_id,customer_id,agent_id,merchant_id,transaction_type,amount,status,transaction_date,failure_reason,channel
TXN0001736,CUST00142,AGENT0073,MERCH0059,Transfer,168298.66,Success,2025-02-19 16:39:50,,Mobile App
TXN0001737,CUST00267,AGENT0132,MERCH0080,Transfer,75013.94,Failed,2024-11-22 20:28:29,,USSD
TXN0001738,CUST00042,AGENT0051,MERCH0052,Transfer,222844.7,Success,2025-04-22 01:18:44,Invalid PIN,Mobile App
TXN0001739,CUST00162,AGENT0087,MERCH0002,Transfer,169586.21,Success,2024-10-24 12:40:39,Account Frozen,Mobile App
TXN0001740,CUST00114,AGENT0130,MERCH0073,Transfer,284904.13,Success,2024-12-17 06:49:53,Account Frozen,Mobile App
TXN0001741,CUST00255,AGENT0123,MERCH0026,Transfer,105724.21,Success,2024-10-30 13:08:30,,Mobile App
TXN0001742,CUST00086,AGENT0054,MERCH0012,Transfer,270786.43,Success,2024-10-05 22:55:37,,USSD
TXN0001743,CUST00782,AGENT0146,MERCH0004,Transfer,249413.94,Success,2024-09-04 05:10:11,,Mobile App
TXN0001744,CUST00442,AGENT0120,MERCH0060,Wallet Top-up,19980.25,Success,2025-07-23 17:18:00,Network Error,Mobile App
TXN0001745,CUST00267,AGENT0108,MERCH0062,Airtime Purchase,37281.74,Success,2024-12-24 18:41:11,,USSD
TXN0001746,CUST00178,AGENT0120,MERCH0026,Wallet Top-up,47251.64,Success,2025-04-04 14:06:47,,Mobile App
TXN0001747,CUST00259,AGENT0056,MERCH0028,Transfer,92705.41,Success,2024-12-10 14:43:57,,Mobile App
TXN0001748,CUST00396,AGENT0048,MERCH0001,Airtime Purchase,217475.55,Success,2025-08-02 06:42:03,,Mobile App
TXN0001749,CUST00041,AGENT0148,MERCH0039,Wallet Top-up,231823.91,Success,2025-01-20 12:19:28,,Mobile App
TXN0001750,CUST00134,AGENT0072,MERCH0043,Transfer,238574.6,Failed,2025-01-26 00:16:06,,Mobile App
TXN0001751,CUST00724,AGENT0134,MERCH0100,Wallet Top-up,286128.87,Success,2025-06-07 17:12:10,,POS
TXN0001752,CUST00523,AGENT0068,MERCH0095,Airtime Purchase,156844.21,Success,2024-12-23 09:57:34,,Mobile App
TXN0001753,CUST00394,AGENT0139,MERCH0078,Airtime Purchase,58867.28,Success,2025-02-14 23:35:34,,Mobile App
TXN0001754,CUST00094,AGENT0091,MERCH0053,Transfer,244941.35,Success,2025-05-07 08:54:35,,Web
TXN0001755,CUST00559,AGENT0047,MERCH0031,Bill Payment,73089.85,Success,2025-04-05 02:44:56,,Mobile App
TXN0001756,CUST00452,AGENT0044,MERCH0036,Wallet Top-up,125274.85,Success,2025-04-04 09:48:20,,USSD
TXN0001757,CUST00278,AGENT0114,MERCH0077,Bill Payment,3886.14,Success,2024-12-05 22:37:38,,Mobile App
TXN0001758,CUST00240,AGENT0149,MERCH0075,Airtime Purchase,213678.42,Success,2025-07-22 10:08:07,,Mobile App
TXN0001759,CUST00796,AGENT0027,MERCH0043,Wallet Top-up,249078.36,Success,2025-04-13 05:40:30,,Mobile App
TXN0001760,CUST00752,AGENT0050,MERCH0058,Airtime Purchase,4532.31,Success,2025-07-15 22:46:29,,Web
TXN0001761,CUST00407,AGENT0015,MERCH0047,Bill Payment,84596.13,Success,2024-08-24 14:53:28,,Mobile App
TXN0001762,CUST00033,AGENT0076,MERCH0008,Transfer,154066.9,Success,2025-02-10 02:09:42,,POS
TXN0001763,CUST00392,AGENT0150,MERCH0041,Wallet Top-up,44694.15,Success,2024-08-21 04:26:38,,Mobile App
TXN0001764,CUST00243,AGENT0052,MERCH0093,Airtime Purchase,29292.2,Success,2025-02-10 19:40:32,,USSD
TXN0001765,CUST00080,AGENT0053,MERCH0029,Transfer,164830.85,Success,2024-12-03 06:33:22,,USSD
TXN0001766,CUST00244,AGENT0047,MERCH0066,Wallet Top-up,260596.8,Success,2025-04-10 16:53:11,,Mobile App
TXN0001767,CUST00118,AGENT0028,MERCH0074,Bill Payment,226732.31,Success,2025-05-03 19:49:25,,Mobile App
TXN0001768,CUST00076,AGENT0150,MERCH0083,QR Payment,118432.45,Success,2024-12-09 22:05:29,,USSD
TXN0001769,CUST00370,AGENT0149,MERCH0055,Transfer,77089.48,Success,2025-04-22 19:00:31,,Mobile App
TXN0001770,CUST00127,AGENT0108,MERCH0012,Transfer,266866.59,Success,2025-06-04 09:34:06,,USSD
TXN0001771,CUST00492,AGENT0053,MERCH0008,Transfer,232612.59,Success,2025-07-05 15:58:25,,Mobile App
TXN0001772,CUST00066,AGENT0148,MERCH0071,Transfer,242683.4,Success,2024-11-29 05:14:01,,Web
TXN0001773,CUST00464,AGENT0137,MERCH0048,Airtime Purchase,275174.39,Success,2025-07-29 22:52:39,,Mobile App
TXN0001774,CUST00287,AGENT0091,MERCH0077,Wallet Top-up,268412.28,Success,2024-11-21 17:39:55,,Mobile App
TXN0001775,CUST00157,AGENT0040,MERCH0050,Wallet Top-up,126503.54,Success,2024-11-14 00:52:35,,Mobile App
TXN0001776,CUST00645,AGENT0110,MERCH0062,Wallet Top-up,231346.41,Failed,2024-08-18 03:20:35,,USSD
TXN0001777,CUST00709,AGENT0036,MERCH0099,QR Payment,278091.47,Success,2024-11-03 04:25:20,,Mobile App
TXN0001778,CUST00279,AGENT0139,MERCH0066,Airtime Purchase,24296.38,Success,2025-06-16 17:14:50,,Mobile App
TXN0001779,CUST00677,AGENT0098,MERCH0003,Airtime Purchase,230578.48,Success,2025-07-13 20:01:19,,Mobile App
TXN0001780,CUST00073,AGENT0143,MERCH0038,POS Withdrawal,199124.89,Success,2025-07-17 07:03:04,,Mobile App
TXN0001781,CUST00693,AGENT0020,MERCH0032,Wallet Top-up,166451.01,Success,2025-07-11 01:01:52,,USSD
TXN0001782,CUST00077,AGENT0015,MERCH0043,Transfer,189769.42,Success,2025-08-02 18:56:02,,Mobile App
TXN0001783,CUST00548,AGENT0051,MERCH0076,Bill Payment,292959.32,Success,2025-05-27 05:44:50,,POS
TXN0001784,CUST00710,AGENT0102,MERCH0078,Bill Payment,262959.2,Success,2024-10-02 02:39:40,,POS
TXN0001785,CUST00306,AGENT0142,MERCH0055,Wallet Top-up,295182.01,Success,2025-06-24 14:04:03,,POS
TXN0001786,CUST00244,AGENT0051,MERCH0018,Bill Payment,221288.98,Success,2025-04-09 07:56:17,Insufficient Funds,Mobile App
TXN0001787,CUST00702,AGENT0132,MERCH0088,Transfer,2990.73,Success,2025-06-27 11:20:14,,POS
TXN0001788,CUST00408,AGENT0057,MERCH0019,Airtime Purchase,103075.16,Success,2025-05-26 17:44:53,,Mobile App
TXN0001789,CUST00548,AGENT0116,MERCH0035,Wallet Top-up,26013.67,Success,2024-11-13 01:16:47,,Web
TXN0001790,CUST00138,AGENT0132,MERCH0040,Bill Payment,148463.94,Success,2025-07-13 03:28:46,,USSD
TXN0001791,CUST00049,AGENT0066,MERCH0017,Wallet Top-up,65947.95,Failed,2024-12-05 17:52:08,,USSD
TXN0001792,CUST00389,AGENT0128,MERCH0020,Wallet Top-up,81353.71,Success,2025-07-07 15:39:06,,Mobile App
TXN0001793,CUST00177,AGENT0092,MERCH0091,Transfer,32312.43,Success,2024-12-16 21:47:35,Account Frozen,Web
TXN0001794,CUST00434,AGENT0102,MERCH0069,Wallet Top-up,194821.8,Success,2025-01-09 02:25:36,,USSD
TXN0001795,CUST00303,AGENT0130,MERCH0062,Transfer,275489.15,Success,2024-08-17 08:21:32,,Mobile App
TXN0001796,CUST00624,AGENT0136,MERCH0098,Bill Payment,200814.86,Success,2025-05-21 15:42:08,,Mobile App
TXN0001797,CUST00521,AGENT0018,MERCH0076,Bill Payment,197352.37,Success,2024-09-02 21:11:52,,POS
TXN0001798,CUST00091,AGENT0113,MERCH0100,Airtime Purchase,275375.06,Success,2024-11-06 12:35:21,,POS
TXN0001799,CUST00259,AGENT0047,MERCH0081,Transfer,114105.29,Success,2024-12-03 22:28:20,,Mobile App
TXN0001800,CUST00264,AGENT0107,MERCH0047,QR Payment,268294.84,Success,2024-11-18 16:28:28,,Mobile App
TXN0001801,CUST00186,AGENT0073,MERCH0099,Transfer,210632.97,Success,2025-02-28 00:42:34,,Mobile App
TXN0001802,CUST00020,AGENT0045,MERCH0004,Wallet Top-up,24500.76,Success,2024-10-14 12:20:06,,Mobile App
TXN0001803,CUST00202,AGENT0096,MERCH0026,Bill Payment,212343.44,Success,2024-12-03 21:58:24,,POS
TXN0001804,CUST00144,AGENT0059,MERCH0017,Bill Payment,28249.09,Success,2024-09-26 02:04:46,,Mobile App
TXN0001805,CUST00524,AGENT0075,MERCH0016,Transfer,213655.28,Success,2025-05-18 17:02:29,,Mobile App
TXN0001806,CUST00054,AGENT0095,MERCH0055,Transfer,73369.77,Success,2024-12-07 01:12:51,,POS
TXN0001807,CUST00744,AGENT0131,MERCH0094,Airtime Purchase,1768.46,Success,2025-04-29 18:49:38,,USSD
TXN0001808,CUST00637,AGENT0012,MERCH0073,Bill Payment,178620.43,Success,2024-08-16 01:24:29,,Mobile App
TXN0001809,CUST00618,AGENT0077,MERCH0053,Wallet Top-up,207934.8,Success,2025-06-08 22:49:47,,USSD
TXN0001810,CUST00500,AGENT0021,MERCH0084,Wallet Top-up,277703.62,Success,2025-08-12 02:58:29,,Mobile App
TXN0001811,CUST00195,AGENT0138,MERCH0049,Transfer,6660.64,Success,2024-09-30 05:19:45,,POS
TXN0001812,CUST00793,AGENT0017,MERCH0001,Transfer,296707.26,Success,2025-03-25 06:19:29,,Mobile App
TXN0001813,CUST00761,AGENT0141,MERCH0044,QR Payment,229588.59,Failed,2025-04-20 22:47:37,,POS
TXN0001814,CUST00393,AGENT0007,MERCH0071,Wallet Top-up,285025.74,Success,2025-06-21 09:12:45,,USSD
TXN0001815,CUST00543,AGENT0006,MERCH0004,Transfer,77468.55,Success,2025-07-15 17:06:08,,Mobile App
TXN0001816,CUST00149,AGENT0106,MERCH0068,Transfer,149149.05,Success,2024-08-19 22:56:06,,Mobile App
TXN0001817,CUST00071,AGENT0051,MERCH0060,POS Withdrawal,166570.73,Success,2025-03-22 19:22:03,,Mobile App
TXN0001818,CUST00724,AGENT0098,MERCH0060,Airtime Purchase,193030.0,Success,2025-06-18 21:03:17,,Mobile App
TXN0001819,CUST00286,AGENT0144,MERCH0025,QR Payment,171610.57,Success,2025-03-05 04:58:12,,USSD
TXN0001820,CUST00047,AGENT0074,MERCH0043,Transfer,183462.13,Success,2025-03-13 00:13:16,,USSD
TXN0001821,CUST00103,AGENT0071,MERCH0025,Transfer,293376.64,Success,2025-04-13 20:44:51,,Web
TXN0001822,CUST00494,AGENT0081,MERCH0027,QR Payment,35861.67,Success,2025-06-30 23:49:30,,Mobile App
TXN0001823,CUST00772,AGENT0133,MERCH0089,Transfer,105506.03,Success,2025-06-02 03:40:35,,Mobile App
TXN0001824,CUST00605,AGENT0078,MERCH0019,Airtime Purchase,206668.08,Success,2025-05-03 19:35:25,,Mobile App
TXN0001825,CUST00774,AGENT0102,MERCH0059,Bill Payment,248113.25,Success,2025-01-22 19:12:33,,Mobile App
TXN0001826,CUST00376,AGENT0109,MERCH0068,Bill Payment,208463.79,Success,2025-03-27 07:54:48,,POS
TXN0001827,CUST00531,AGENT0097,MERCH0090,Wallet Top-up,205542.55,Success,2025-01-07 15:47:30,,POS
TXN0001828,CUST00522,AGENT0140,MERCH0059,Bill Payment,243355.08,Success,2024-09-21 15:43:55,,Mobile App
TXN0001829,CUST00290,AGENT0071,MERCH0085,Transfer,278850.63,Success,2025-07-03 15:41:12,,Mobile App
TXN0001830,CUST00233,AGENT0045,MERCH0016,Wallet Top-up,161401.27,Success,2025-06-12 10:38:24,,Mobile App
TXN0001831,CUST00528,AGENT0020,MERCH0076,Wallet Top-up,62737.84,Success,2025-03-01 09:03:53,,Mobile App
TXN0001832,CUST00067,AGENT0056,MERCH0047,Wallet Top-up,261599.87,Success,2025-03-29 20:54:48,,POS
TXN0001833,CUST00726,AGENT0147,MERCH0058,Airtime Purchase,278551.74,Success,2024-11-15 11:00:42,,Mobile App
TXN0001834,CUST00543,AGENT0078,MERCH0031,Bill Payment,278580.84,Success,2024-12-25 00:56:09,,Mobile App
TXN0001835,CUST00721,AGENT0126,MERCH0066,Transfer,201479.93,Success,2025-03-01 02:24:38,,Mobile App
TXN0001836,CUST00759,AGENT0036,MERCH0062,Bill Payment,199504.69,Success,2025-06-20 11:05:39,,Mobile App
TXN0001837,CUST00511,AGENT0133,MERCH0021,Airtime Purchase,48538.85,Success,2025-03-26 05:23:49,,Mobile App
TXN0001838,CUST00535,AGENT0061,MERCH0064,QR Payment,30379.49,Failed,2025-04-30 13:53:10,,POS
TXN0001839,CUST00252,AGENT0048,MERCH0095,Transfer,87863.96,Success,2025-04-19 12:31:28,,Mobile App
TXN0001840,CUST00347,AGENT0083,MERCH0069,Transfer,60186.62,Success,2025-05-04 02:17:58,,Mobile App
TXN0001841,CUST00197,AGENT0144,MERCH0093,Transfer,98633.94,Success,2024-10-18 16:24:08,,USSD
TXN0001842,CUST00153,AGENT0090,MERCH0082,Transfer,122736.13,Success,2025-04-02 16:16:35,,Mobile App
TXN0001843,CUST00587,AGENT0090,MERCH0020,Wallet Top-up,156914.3,Failed,2024-09-23 12:32:52,,Mobile App
TXN0001844,CUST00115,AGENT0146,MERCH0057,POS Withdrawal,152760.35,Success,2025-07-18 22:45:09,,POS
TXN0001845,CUST00585,AGENT0086,MERCH0056,Wallet Top-up,287029.15,Success,2025-07-18 07:40:32,Account Frozen,Mobile App
TXN0001846,CUST00600,AGENT0065,MERCH0023,Wallet Top-up,264128.13,Success,2025-06-27 09:52:49,,Mobile App
TXN0001847,CUST00758,AGENT0048,MERCH0030,Bill Payment,108735.61,Success,2025-06-11 15:05:10,,USSD
TXN0001848,CUST00208,AGENT0022,MERCH0025,Wallet Top-up,266069.14,Success,2024-12-27 20:18:00,,USSD
TXN0001849,CUST00578,AGENT0141,MERCH0061,Wallet Top-up,8347.35,Success,2025-05-07 12:45:42,Insufficient Funds,POS
TXN0001850,CUST00194,AGENT0029,MERCH0076,Transfer,255829.4,Success,2025-04-05 08:14:43,,Mobile App
TXN0001851,CUST00596,AGENT0097,MERCH0022,QR Payment,12853.19,Success,2025-02-19 17:00:09,,Mobile App
TXN0001852,CUST00502,AGENT0018,MERCH0090,Wallet Top-up,68437.0,Success,2025-04-27 08:52:13,,Mobile App
TXN0001853,CUST00328,AGENT0045,MERCH0043,QR Payment,62238.23,Success,2024-10-27 20:50:47,,Mobile App
TXN0001854,CUST00706,AGENT0128,MERCH0023,QR Payment,93178.59,Success,2024-11-21 08:21:22,,Mobile App
TXN0001855,CUST00271,AGENT0041,MERCH0048,Wallet Top-up,103683.54,Success,2024-09-02 12:19:21,,Mobile App
TXN0001856,CUST00344,AGENT0078,MERCH0054,Wallet Top-up,204838.26,Success,2024-11-21 09:38:58,Account Frozen,Mobile App
TXN0001857,CUST00382,AGENT0050,MERCH0055,Transfer,149002.04,Success,2025-01-11 07:50:27,,Mobile App
TXN0001858,CUST00192,AGENT0029,MERCH0049,Wallet Top-up,285883.27,Success,2025-04-06 08:51:42,,Mobile App
TXN0001859,CUST00237,AGENT0143,MERCH0058,Wallet Top-up,247397.79,Success,2025-02-11 09:33:24,,Mobile App
TXN0001860,CUST00033,AGENT0031,MERCH0019,Transfer,217692.55,Success,2025-03-20 07:11:52,,Mobile App
TXN0001861,CUST00221,AGENT0032,MERCH0059,Transfer,295928.82,Success,2024-10-14 23:56:56,,Mobile App
TXN0001862,CUST00001,AGENT0113,MERCH0070,Wallet Top-up,224045.01,Success,2025-03-15 11:25:28,,Mobile App
TXN0001863,CUST00602,AGENT0051,MERCH0095,Transfer,34413.16,Success,2025-06-09 15:08:50,,Mobile App
TXN0001864,CUST00688,AGENT0022,MERCH0023,QR Payment,152369.58,Success,2024-08-22 03:11:54,,Mobile App
TXN0001865,CUST00068,AGENT0055,MERCH0092,Transfer,59471.67,Success,2025-04-17 04:36:03,,Mobile App
TXN0001866,CUST00642,AGENT0083,MERCH0035,Transfer,15600.83,Success,2025-04-08 01:17:38,,USSD
TXN0001867,CUST00389,AGENT0049,MERCH0019,Bill Payment,298346.51,Success,2024-09-09 14:15:45,,Mobile App
TXN0001868,CUST00582,AGENT0027,MERCH0098,Wallet Top-up,274364.94,Success,2024-08-17 11:12:56,,Mobile App
TXN0001869,CUST00697,AGENT0010,MERCH0036,Transfer,186835.85,Success,2025-06-08 02:30:17,,USSD
TXN0001870,CUST00375,AGENT0008,MERCH0067,Transfer,200653.86,Success,2025-04-13 02:45:09,,USSD
TXN0001871,CUST00223,AGENT0141,MERCH0051,Transfer,86615.44,Failed,2024-09-30 05:18:24,,Mobile App
TXN0001872,CUST00539,AGENT0052,MERCH0002,Transfer,20821.1,Success,2025-06-24 09:54:40,,Mobile App
TXN0001873,CUST00305,AGENT0038,MERCH0058,Bill Payment,241182.29,Success,2025-04-14 15:43:29,,Mobile App
TXN0001874,CUST00800,AGENT0102,MERCH0045,Transfer,171728.5,Success,2025-06-16 07:22:42,,USSD
TXN0001875,CUST00223,AGENT0032,MERCH0044,Bill Payment,138661.59,Success,2024-10-04 20:26:21,,Mobile App
TXN0001876,CUST00785,AGENT0019,MERCH0037,Wallet Top-up,201457.0,Success,2024-10-29 01:52:05,,Mobile App
TXN0001877,CUST00292,AGENT0069,MERCH0006,Bill Payment,147802.83,Success,2025-01-14 00:34:37,,USSD
TXN0001878,CUST00529,AGENT0029,MERCH0027,Bill Payment,120113.47,Success,2024-12-01 13:36:10,,Mobile App
TXN0001879,CUST00117,AGENT0010,MERCH0066,Airtime Purchase,216092.83,Success,2025-07-02 02:08:43,,Mobile App
TXN0001880,CUST00235,AGENT0141,MERCH0054,Bill Payment,159840.91,Success,2024-11-14 20:33:57,,Mobile App
TXN0001881,CUST00251,AGENT0049,MERCH0056,Wallet Top-up,51477.0,Success,2025-03-06 12:31:38,,Mobile App
TXN0001882,CUST00271,AGENT0020,MERCH0098,QR Payment,212274.33,Success,2025-03-29 09:37:53,,Mobile App
TXN0001883,CUST00470,AGENT0119,MERCH0077,Wallet Top-up,113890.71,Success,2024-11-10 00:37:17,,Mobile App
TXN0001884,CUST00398,AGENT0036,MERCH0028,Transfer,231580.05,Success,2025-07-05 07:05:16,,POS
TXN0001885,CUST00463,AGENT0146,MERCH0023,Transfer,293010.31,Success,2024-09-27 08:01:20,,Mobile App
TXN0001886,CUST00640,AGENT0067,MERCH0022,Wallet Top-up,151712.17,Success,2024-11-22 02:41:29,,Mobile App
TXN0001887,CUST00245,AGENT0078,MERCH0067,Wallet Top-up,222683.77,Success,2024-12-26 07:20:32,,Mobile App
TXN0001888,CUST00766,AGENT0038,MERCH0061,Wallet Top-up,161812.12,Success,2024-09-14 16:36:47,Insufficient Funds,USSD
TXN0001889,CUST00445,AGENT0133,MERCH0053,Transfer,291389.42,Failed,2025-02-05 11:57:55,,POS
TXN0001890,CUST00578,AGENT0019,MERCH0041,Airtime Purchase,169556.56,Success,2024-11-13 10:15:36,,Mobile App
TXN0001891,CUST00668,AGENT0002,MERCH0083,POS Withdrawal,129144.22,Success,2025-06-16 14:18:02,,Mobile App
TXN0001892,CUST00572,AGENT0051,MERCH0042,QR Payment,106039.02,Success,2025-06-13 07:55:02,,POS
TXN0001893,CUST00760,AGENT0061,MERCH0013,Transfer,61867.37,Success,2025-06-27 20:41:26,,Mobile App
TXN0001894,CUST00006,AGENT0033,MERCH0027,POS Withdrawal,109248.7,Success,2025-07-02 17:49:26,,POS
TXN0001895,CUST00744,AGENT0078,MERCH0061,Wallet Top-up,180958.52,Success,2024-10-29 00:44:54,,Mobile App
TXN0001896,CUST00426,AGENT0005,MERCH0074,Airtime Purchase,16271.3,Success,2025-03-09 13:15:28,,Mobile App
TXN0001897,CUST00132,AGENT0100,MERCH0076,Transfer,139409.02,Success,2025-02-16 14:50:27,,USSD
TXN0001898,CUST00716,AGENT0119,MERCH0043,QR Payment,92577.73,Success,2025-05-31 04:03:23,,Mobile App
TXN0001899,CUST00777,AGENT0082,MERCH0056,Bill Payment,281052.97,Success,2025-07-05 19:14:06,,USSD
TXN0001900,CUST00004,AGENT0089,MERCH0041,Bill Payment,202306.73,Failed,2025-07-30 19:10:33,,Mobile App
TXN0001901,CUST00261,AGENT0001,MERCH0049,Transfer,208085.42,Success,2024-11-26 10:19:29,,Mobile App
TXN0001902,CUST00254,AGENT0064,MERCH0077,Wallet Top-up,196728.35,Success,2024-12-14 21:59:35,,Mobile App
TXN0001903,CUST00348,AGENT0137,MERCH0021,Transfer,209960.59,Success,2024-10-15 09:42:51,,POS
TXN0001904,CUST00703,AGENT0140,MERCH0060,Transfer,85563.5,Success,2025-02-13 19:55:46,,USSD
TXN0001905,CUST00194,AGENT0119,MERCH0081,QR Payment,195391.05,Success,2025-01-28 21:32:04,,Mobile App
TXN0001906,CUST00088,AGENT0089,MERCH0066,QR Payment,138772.74,Success,2025-05-28 04:07:24,,Mobile App
TXN0001907,CUST00324,AGENT0098,MERCH0019,Transfer,185023.91,Success,2025-01-03 05:26:45,,Mobile App
TXN0001908,CUST00552,AGENT0092,MERCH0070,Wallet Top-up,136599.77,Success,2025-07-08 03:44:48,,Mobile App
TXN0001909,CUST00382,AGENT0118,MERCH0034,Airtime Purchase,236777.38,Success,2025-02-06 21:47:02,,Mobile App
TXN0001910,CUST00745,AGENT0022,MERCH0066,QR Payment,111005.66,Failed,2024-12-03 03:42:04,,Mobile App
TXN0001911,CUST00220,AGENT0076,MERCH0066,Bill Payment,255451.28,Success,2025-01-07 20:19:51,,Mobile App
TXN0001912,CUST00755,AGENT0020,MERCH0088,Wallet Top-up,67639.68,Success,2024-08-29 21:32:55,,POS
TXN0001913,CUST00764,AGENT0100,MERCH0087,Wallet Top-up,260220.14,Success,2025-07-29 19:55:07,,POS
TXN0001914,CUST00591,AGENT0027,MERCH0021,QR Payment,147431.72,Success,2024-09-10 06:04:42,Account Frozen,USSD
TXN0001915,CUST00310,AGENT0011,MERCH0082,QR Payment,114978.24,Success,2025-05-14 13:03:20,,Mobile App
TXN0001916,CUST00800,AGENT0010,MERCH0090,Wallet Top-up,129720.73,Success,2025-06-16 12:42:09,,Mobile App
TXN0001917,CUST00470,AGENT0006,MERCH0081,Transfer,209890.88,Success,2025-02-22 15:09:29,,Mobile App
TXN0001918,CUST00194,AGENT0114,MERCH0040,Wallet Top-up,74649.16,Success,2025-03-25 03:25:02,Account Frozen,Mobile App
TXN0001919,CUST00584,AGENT0129,MERCH0050,Transfer,196931.32,Success,2024-09-02 13:16:33,,Mobile App
TXN0001920,CUST00382,AGENT0010,MERCH0055,Transfer,169590.5,Failed,2025-04-28 20:18:10,,USSD
TXN0001921,CUST00292,AGENT0044,MERCH0084,Airtime Purchase,2623.82,Success,2024-08-31 15:55:28,,USSD
TXN0001922,CUST00570,AGENT0150,MERCH0059,POS Withdrawal,31899.38,Success,2025-01-22 21:52:24,,USSD
TXN0001923,CUST00200,AGENT0006,MERCH0052,Wallet Top-up,84384.83,Failed,2025-02-15 01:49:05,,POS
TXN0001924,CUST00280,AGENT0145,MERCH0091,Transfer,206459.9,Success,2025-05-29 02:26:35,,USSD
TXN0001925,CUST00586,AGENT0107,MERCH0014,Airtime Purchase,78762.15,Success,2024-10-09 15:26:42,,Mobile App
TXN0001926,CUST00486,AGENT0096,MERCH0035,Airtime Purchase,261088.56,Success,2025-04-25 17:49:32,Account Frozen,Web
TXN0001927,CUST00142,AGENT0035,MERCH0021,Transfer,47047.17,Success,2025-03-25 02:55:52,Network Error,USSD
TXN0001928,CUST00297,AGENT0078,MERCH0017,Transfer,1380.1,Success,2025-07-28 11:49:20,,POS
TXN0001929,CUST00025,AGENT0024,MERCH0079,Bill Payment,283768.45,Success,2024-10-27 16:27:28,,Mobile App
TXN0001930,CUST00437,AGENT0054,MERCH0063,POS Withdrawal,88916.04,Success,2024-10-25 08:24:19,,POS
TXN0001931,CUST00432,AGENT0092,MERCH0095,Airtime Purchase,149588.13,Success,2025-07-22 05:30:36,Account Frozen,Mobile App
TXN0001932,CUST00025,AGENT0003,MERCH0005,Bill Payment,166651.69,Failed,2024-12-24 05:05:03,,Mobile App
TXN0001933,CUST00172,AGENT0125,MERCH0069,QR Payment,113815.1,Failed,2025-01-10 19:18:28,,Mobile App
TXN0001934,CUST00086,AGENT0119,MERCH0088,QR Payment,16551.44,Success,2025-04-13 00:30:02,,Mobile App
TXN0001935,CUST00247,AGENT0070,MERCH0055,Transfer,167080.0,Success,2024-10-19 06:39:06,,POS
TXN0001936,CUST00430,AGENT0036,MERCH0049,Airtime Purchase,299117.69,Success,2025-05-12 23:28:47,,Mobile App
TXN0001937,CUST00068,AGENT0062,MERCH0034,Wallet Top-up,212984.79,Success,2025-08-09 04:14:18,,Mobile App
TXN0001938,CUST00787,AGENT0114,MERCH0087,Wallet Top-up,125752.51,Failed,2025-04-20 21:31:45,,Mobile App
TXN0001939,CUST00020,AGENT0126,MERCH0070,Wallet Top-up,235763.85,Success,2025-01-15 06:18:12,,USSD
TXN0001940,CUST00539,AGENT0023,MERCH0050,Bill Payment,261063.93,Success,2025-02-23 05:37:45,Network Error,Mobile App
TXN0001941,CUST00407,AGENT0047,MERCH0043,Transfer,164833.58,Success,2025-01-19 21:52:45,,USSD
TXN0001942,CUST00551,AGENT0095,MERCH0025,Wallet Top-up,213036.38,Success,2024-08-26 13:46:38,,Mobile App
TXN0001943,CUST00175,AGENT0088,MERCH0046,Transfer,231479.29,Success,2025-04-22 00:44:34,,Mobile App
TXN0001944,CUST00110,AGENT0145,MERCH0088,Bill Payment,75548.38,Success,2025-01-30 02:01:25,,Mobile App
TXN0001945,CUST00717,AGENT0098,MERCH0020,POS Withdrawal,136988.74,Success,2024-09-14 00:42:39,,USSD
TXN0001946,CUST00335,AGENT0005,MERCH0002,Wallet Top-up,271961.59,Success,2025-02-23 08:54:42,,USSD
TXN0001947,CUST00336,AGENT0113,MERCH0038,Transfer,211227.32,Success,2024-10-17 09:13:21,Network Error,Mobile App
TXN0001948,CUST00423,AGENT0057,MERCH0082,Bill Payment,132671.79,Success,2025-07-05 06:36:29,,Mobile App
TXN0001949,CUST00318,AGENT0066,MERCH0091,Wallet Top-up,77182.39,Success,2025-02-23 15:57:06,,Mobile App
TXN0001950,CUST00254,AGENT0111,MERCH0079,QR Payment,37927.93,Success,2024-09-27 05:41:08,,Mobile App
TXN0001951,CUST00170,AGENT0116,MERCH0054,Transfer,292198.92,Success,2025-08-04 02:38:12,,Mobile App
TXN0001952,CUST00620,AGENT0133,MERCH0009,Transfer,298708.93,Success,2024-08-18 11:44:02,,Mobile App
TXN0001953,CUST00602,AGENT0090,MERCH0020,POS Withdrawal,159380.68,Success,2024-12-13 00:48:48,Network Error,USSD
